# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
1224at5125	Complete	27712-Mb.00g009530.m01	2223.1	1206	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Missing
1240at5125	Complete	27712-Mb.00g051860.m01	912.8	764	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	27712-Mb.00g009870.m01	2630.7	1364	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	27712-Mb.00g050710.m01	1270.2	645	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	27712-Mb.00g005090.m01	1723.5	944	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Missing
1284at5125	Missing
1287at5125	Complete	27712-Mb.00g018560.m01	1462.6	811	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Missing
1305at5125	Complete	27712-Mb.00g033620.m01	2016.1	1096	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Missing
1318at5125	Missing
1331at5125	Missing
1341at5125	Missing
1361at5125	Complete	27712-Mb.00g073660.m01	1941.0	898	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	27712-Mb.00g030690.m01	2000.1	1116	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Missing
1377at5125	Missing
1393at5125	Missing
1400at5125	Missing
1410at5125	Missing
1428at5125	Missing
1438at5125	Complete	27712-Mb.00g051030.m01	1751.7	1013	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	27712-Mb.00g013180.m01	1552.1	858	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Missing
1452at5125	Complete	27712-Mb.00g017730.m01	2358.4	1318	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	27712-Mb.00g059690.m01	1977.0	1013	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Missing
1484at5125	Missing
1485at5125	Missing
1502at5125	Missing
1508at5125	Missing
1510at5125	Missing
1511at5125	Missing
1515at5125	Missing
1528at5125	Complete	27712-Mb.00g010140.m01	1928.1	1014	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Missing
1565at5125	Missing
1566at5125	Missing
1580at5125	Missing
1597at5125	Complete	27712-Mb.00g067330.m01	1910.4	1080	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	27712-Mb.00g047340.m01	2096.8	1273	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Missing
1613at5125	Complete	27712-Mb.00g059930.m01	919.9	576	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Missing
1620at5125	Missing
1630at5125	Missing
1635at5125	Missing
1644at5125	Missing
1676at5125	Complete	27712-Mb.00g005520.m01	1017.1	646	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Missing
1721at5125	Complete	27712-Mb.00g072610.m01	460.3	345	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	27712-Mb.00g025170.m01	1731.4	886	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	27712-Mb.00g032760.m01	2035.6	1151	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Missing
1767at5125	Complete	27712-Mb.00g069300.m01	1842.3	891	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Missing
1771at5125	Complete	27712-Mb.00g043890.m01	1832.9	900	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	27712-Mb.00g066490.m01	1423.3	1203	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Missing
1779at5125	Complete	27712-Mb.00g040050.m01	270.0	401	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	27712-Mb.00g057540.m01	2091.2	1119	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Missing
1824at5125	Complete	27712-Mb.00g008610.m01	1514.0	858	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Missing
1828at5125	Missing
1830at5125	Complete	27712-Mb.00g049280.m01	1358.3	657	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Missing
1848at5125	Missing
1849at5125	Missing
1867at5125	Complete	27712-Mb.00g010570.m01	1753.8	895	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	27712-Mb.00g061090.m01	1757.3	871	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	27712-Mb.00g026790.m01	1160.5	719	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Missing
1938at5125	Complete	27712-Mb.00g067610.m01	1621.4	1001	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Missing
1954at5125	Missing
1977at5125	Missing
1991at5125	Complete	27712-Mb.00g040210.m01	2067.6	1003	https://www.orthodb.org/v10?query=1991at5125	myosin-5
1992at5125	Complete	27712-Mb.00g041300.m01	1826.6	1023	https://www.orthodb.org/v10?query=1992at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
2009at5125	Missing
2010at5125	Missing
2017at5125	Missing
2023at5125	Missing
2038at5125	Missing
2039at5125	Missing
2052at5125	Missing
2072at5125	Complete	27712-Mb.00g030710.m01	2127.8	1342	https://www.orthodb.org/v10?query=2072at5125	mitogen activated protein kinase kinase kinase 3, mapkkk3, mekk3
2074at5125	Missing
2076at5125	Complete	27712-Mb.00g068810.m01	1747.4	1148	https://www.orthodb.org/v10?query=2076at5125	Autophagy-related protein 11
2083at5125	Complete	27712-Mb.00g011160.m01	1271.0	1038	https://www.orthodb.org/v10?query=2083at5125	chromatin-remodeling complex ATPase chain isw-1
2097at5125	Missing
2117at5125	Missing
2135at5125	Missing
2136at5125	Missing
2137at5125	Missing
2140at5125	Complete	27712-Mb.00g006520.m01	1089.5	838	https://www.orthodb.org/v10?query=2140at5125	Dicer dimerisation domain
2149at5125	Missing
2150at5125	Complete	27712-Mb.00g064620.m01	1445.9	828	https://www.orthodb.org/v10?query=2150at5125	Endonuclease/Exonuclease/phosphatase
2163at5125	Missing
2180at5125	Missing
2185at5125	Missing
2195at5125	Complete	27712-Mb.00g065520.m01	1812.7	991	https://www.orthodb.org/v10?query=2195at5125	DNA repair protein RAD51
2196at5125	Complete	27712-Mb.00g006220.m01	1806.6	945	https://www.orthodb.org/v10?query=2196at5125	Elongator complex protein 1
2198at5125	Missing
2203at5125	Missing
2217at5125	Missing
2219at5125	Missing
2221at5125	Complete	27712-Mb.00g048230.m01	1719.0	801	https://www.orthodb.org/v10?query=2221at5125	Exportin-1
2236at5125	Complete	27712-Mb.00g059280.m01	1525.5	773	https://www.orthodb.org/v10?query=2236at5125	Ras guanine nucleotide exchange factor
2243at5125	Complete	27712-Mb.00g072410.m01	1503.8	775	https://www.orthodb.org/v10?query=2243at5125	DUF1339 domain protein
2247at5125	Missing
2248at5125	Complete	27712-Mb.00g012280.m01	1826.5	1201	https://www.orthodb.org/v10?query=2248at5125	Zinc finger, RING-CH-type
2250at5125	Complete	27712-Mb.00g011550.m01	1163.9	1051	https://www.orthodb.org/v10?query=2250at5125	Ankyrin repeat-containing domain protein
2255at5125	Missing
2266at5125	Complete	27712-Mb.00g036470.m01	1725.0	837	https://www.orthodb.org/v10?query=2266at5125	glycoside hydrolase family 63
2286at5125	Complete	27712-Mb.00g009710.m01	1124.8	745	https://www.orthodb.org/v10?query=2286at5125	ubiquitin carboxyl-terminal hydrolase
2290at5125	Missing
2300at5125	Missing
2302at5125	Missing
2318at5125	Missing
2338at5125	Complete	27712-Mb.00g010830.m01	1434.1	821	https://www.orthodb.org/v10?query=2338at5125	Structural maintenance of chromosomes protein
2358at5125	Complete	27712-Mb.00g063210.m01	1782.5	862	https://www.orthodb.org/v10?query=2358at5125	DNA mismatch repair protein msh6
2367at5125	Missing
2368at5125	Complete	27712-Mb.00g005810.m01	1842.6	864	https://www.orthodb.org/v10?query=2368at5125	2-oxoglutarate dehydrogenase E1 component
2371at5125	Complete	27712-Mb.00g022870.m01	1258.6	711	https://www.orthodb.org/v10?query=2371at5125	jumonji family transcription factor
2373at5125	Missing
2374at5125	Complete	27712-Mb.00g007830.m01	1704.3	847	https://www.orthodb.org/v10?query=2374at5125	P-type ATPase
2392at5125	Missing
2395at5125	Complete	27712-Mb.00g021780.m01	1428.6	827	https://www.orthodb.org/v10?query=2395at5125	Calcium permease
2402at5125	Complete	27712-Mb.00g031400.m01	1133.0	686	https://www.orthodb.org/v10?query=2402at5125	Tetratricopeptide-like helical
2434at5125	Missing
2458at5125	Missing
2463at5125	Complete	27712-Mb.00g013860.m01	1044.3	784	https://www.orthodb.org/v10?query=2463at5125	Tetratricopeptide-like helical
2478at5125	Complete	27712-Mb.00g001880.m01	1426.7	752	https://www.orthodb.org/v10?query=2478at5125	Glycine cleavage system P protein
2487at5125	Missing
2522at5125	Missing
2523at5125	Missing
2530at5125	Missing
2551at5125	Missing
2554at5125	Missing
2558at5125	Complete	27712-Mb.00g031270.m01	1305.0	873	https://www.orthodb.org/v10?query=2558at5125	ubiquitin carboxyl-terminal hydrolase
2564at5125	Missing
2580at5125	Complete	27712-Mb.00g025850.m01	303.2	464	https://www.orthodb.org/v10?query=2580at5125	cytochrome oxidase subunit II-like protein
2593at5125	Missing
2608at5125	Complete	27712-Mb.00g015560.m01	1663.7	934	https://www.orthodb.org/v10?query=2608at5125	DNA damage-binding protein 1
2624at5125	Missing
2629at5125	Missing
2665at5125	Missing
2702at5125	Missing
2707at5125	Missing
2715at5125	Missing
2728at5125	Missing
2749at5125	Complete	27712-Mb.00g003360.m01	1831.5	987	https://www.orthodb.org/v10?query=2749at5125	Serine/threonine kinase IREI
2753at5125	Missing
2761at5125	Missing
2778at5125	Missing
2794at5125	Missing
2822at5125	Missing
2826at5125	Missing
2857at5125	Missing
2864at5125	Missing
2870at5125	Missing
2871at5125	Missing
2906at5125	Missing
2921at5125	Missing
2945at5125	Missing
2952at5125	Complete	27712-Mb.00g031760.m01	1603.2	1024	https://www.orthodb.org/v10?query=2952at5125	Anucleate primary sterigmata protein B
2962at5125	Missing
2970at5125	Missing
2975at5125	Missing
2998at5125	Missing
3001at5125	Missing
3005at5125	Missing
3012at5125	Complete	27712-Mb.00g025090.m01	1757.5	1157	https://www.orthodb.org/v10?query=3012at5125	Exocyst complex, component Exoc1
3023at5125	Complete	27712-Mb.00g029680.m01	1973.6	979	https://www.orthodb.org/v10?query=3023at5125	Importin beta-3 subunit
3027at5125	Missing
3034at5125	Missing
3043at5125	Complete	27712-Mb.00g014760.m01	1483.0	881	https://www.orthodb.org/v10?query=3043at5125	Phosphoinositide phospholipase C
3067at5125	Missing
3074at5125	Missing
3083at5125	Missing
3087at5125	Missing
3125at5125	Missing
3126at5125	Missing
3141at5125	Missing
3144at5125	Complete	27712-Mb.00g043100.m01	1682.7	875	https://www.orthodb.org/v10?query=3144at5125	Probable ECM16-putative DEAH-box RNA helicase
3158at5125	Missing
3167at5125	Missing
3173at5125	Missing
3198at5125	Missing
3211at5125	Complete	27712-Mb.00g016340.m01	1333.4	692	https://www.orthodb.org/v10?query=3211at5125	Importin-beta domain containing protein
3224at5125	Missing
3258at5125	Missing
3281at5125	Missing
3284at5125	Missing
3303at5125	Missing
3319at5125	Missing
3331at5125	Complete	27712-Mb.00g030170.m01	1318.7	836	https://www.orthodb.org/v10?query=3331at5125	Nrap protein
3332at5125	Missing
3340at5125	Missing
3342at5125	Complete	27712-Mb.00g061590.m01	1474.0	819	https://www.orthodb.org/v10?query=3342at5125	alpha-1,2-Mannosidase
3346at5125	Missing
3351at5125	Complete	27712-Mb.00g056820.m01	1137.6	1028	https://www.orthodb.org/v10?query=3351at5125	Methyltransferase type 11
3356at5125	Complete	27712-Mb.00g068070.m01	1597.9	841	https://www.orthodb.org/v10?query=3356at5125	DNA helicase
3373at5125	Missing
3376at5125	Complete	27712-Mb.00g065750.m01	1560.0	794	https://www.orthodb.org/v10?query=3376at5125	mitotic control protein dis3
3379at5125	Missing
3392at5125	Missing
3397at5125	Complete	27712-Mb.00g040980.m01	943.1	650	https://www.orthodb.org/v10?query=3397at5125	WD40-repeat-containing domain
3404at5125	Missing
3406at5125	Missing
3408at5125	Missing
3419at5125	Complete	27712-Mb.00g017690.m01	1551.5	990	https://www.orthodb.org/v10?query=3419at5125	cation channel family transporter, putative
3424at5125	Missing
3429at5125	Missing
3431at5125	Missing
3435at5125	Missing
3453at5125	Missing
3460at5125	Missing
3471at5125	Complete	27712-Mb.00g030820.m01	832.6	634	https://www.orthodb.org/v10?query=3471at5125	prefoldin subunit 3
3489at5125	Missing
3495at5125	Complete	27712-Mb.00g020410.m01	1270.3	672	https://www.orthodb.org/v10?query=3495at5125	elongation factor 2
3510at5125	Complete	27712-Mb.00g021800.m01	1025.4	556	https://www.orthodb.org/v10?query=3510at5125	WD40/YVTN repeat-like-containing domain superfamily
3520at5125	Complete	27712-Mb.00g023650.m01	1674.1	880	https://www.orthodb.org/v10?query=3520at5125	nucleoporin-interacting protein NIC96
3521at5125	Missing
3522at5125	Missing
3554at5125	Missing
3561at5125	Missing
3565at5125	Complete	27712-Mb.00g010630.m01	1097.8	630	https://www.orthodb.org/v10?query=3565at5125	Zinc finger, RING/FYVE/PHD-type
3582at5125	Complete	27712-Mb.00g031100.m01	1044.4	570	https://www.orthodb.org/v10?query=3582at5125	Lethal giant larvae (Lgl)-lik
3587at5125	Missing
3598at5125	Missing
3632at5125	Complete	27712-Mb.00g015200.m01	1543.5	799	https://www.orthodb.org/v10?query=3632at5125	glucosidase II alpha subunit
3633at5125	Missing
3646at5125	Complete	27712-Mb.00g030130.m01	1540.4	1146	https://www.orthodb.org/v10?query=3646at5125	Spindle associated
3650at5125	Missing
3651at5125	Missing
3656at5125	Missing
3672at5125	Missing
3683at5125	Missing
3689at5125	Missing
3690at5125	Missing
3697at5125	Missing
3699at5125	Complete	27712-Mb.00g051460.m01	1603.4	744	https://www.orthodb.org/v10?query=3699at5125	Chitin synthase 1
3705at5125	Missing
3709at5125	Complete	27712-Mb.00g068490.m01	1445.6	688	https://www.orthodb.org/v10?query=3709at5125	pre-mRNA splicing factor ATP-dependent RNA helicase prp16
3714at5125	Missing
3717at5125	Missing
3741at5125	Missing
3744at5125	Missing
3746at5125	Missing
3766at5125	Missing
3772at5125	Missing
3789at5125	Missing
3798at5125	Missing
3803at5125	Missing
3804at5125	Missing
3805at5125	Missing
3814at5125	Missing
3817at5125	Complete	27712-Mb.00g068580.m01	794.3	584	https://www.orthodb.org/v10?query=3817at5125	Protein kinase domain
3821at5125	Missing
3844at5125	Complete	27712-Mb.00g060160.m01	1199.0	873	https://www.orthodb.org/v10?query=3844at5125	Protein EFR3
3863at5125	Missing
3868at5125	Missing
3875at5125	Missing
3888at5125	Missing
3892at5125	Missing
3897at5125	Missing
3900at5125	Complete	27712-Mb.00g061130.m01	1160.9	621	https://www.orthodb.org/v10?query=3900at5125	Phosphatidylinositol 3-kinase VPS34
3906at5125	Missing
3909at5125	Missing
3918at5125	Complete	27712-Mb.00g045270.m01	511.8	613	https://www.orthodb.org/v10?query=3918at5125	dipeptidyl aminopeptidase
3926at5125	Missing
3928at5125	Complete	27712-Mb.00g061040.m01	1317.1	688	https://www.orthodb.org/v10?query=3928at5125	Rab-GTPase-TBC domain
3974at5125	Missing
3983at5125	Complete	27712-Mb.00g017380.m01	1150.4	599	https://www.orthodb.org/v10?query=3983at5125	Spindle pole body component
3985at5125	Missing
3987at5125	Missing
3991at5125	Missing
4000at5125	Missing
4005at5125	Complete	27712-Mb.00g010190.m01	1234.8	717	https://www.orthodb.org/v10?query=4005at5125	Pumilio homology domain
4024at5125	Complete	27712-Mb.00g018180.m01	1063.5	566	https://www.orthodb.org/v10?query=4024at5125	glycogen phosphorylase
4029at5125	Complete	27712-Mb.00g041430.m01	223.8	379	https://www.orthodb.org/v10?query=4029at5125	related to TOB3 (member of AAA-ATPase family)
4032at5125	Missing
4056at5125	Missing
4068at5125	Missing
4070at5125	Missing
4073at5125	Missing
4081at5125	Complete	27712-Mb.00g022070.m01	1085.6	684	https://www.orthodb.org/v10?query=4081at5125	Protein kinase domain
4093at5125	Missing
4108at5125	Complete	27712-Mb.00g016060.m01	1198.3	730	https://www.orthodb.org/v10?query=4108at5125	Rho GTPase activation protein
4116at5125	Missing
4133at5125	Missing
4134at5125	Complete	27712-Mb.00g017660.m01	1495.2	832	https://www.orthodb.org/v10?query=4134at5125	ribosome biogenesis protein
4153at5125	Missing
4168at5125	Missing
4170at5125	Complete	27712-Mb.00g016640.m01	1481.3	745	https://www.orthodb.org/v10?query=4170at5125	Phosphatidylethanolamine N-methyltransferase
4173at5125	Complete	27712-Mb.00g069350.m01	1192.7	652	https://www.orthodb.org/v10?query=4173at5125	F-box domain protein
4177at5125	Missing
4187at5125	Complete	27712-Mb.00g002560.m01	1365.9	730	https://www.orthodb.org/v10?query=4187at5125	Small nucleolar ribonucleoprotein complex subunit
4196at5125	Missing
4213at5125	Missing
4222at5125	Missing
4223at5125	Missing
4239at5125	Missing
4253at5125	Complete	27712-Mb.00g052040.m01	1587.9	820	https://www.orthodb.org/v10?query=4253at5125	Pre-mRNA splicing factor
4260at5125	Missing
4267at5125	Complete	27712-Mb.00g069280.m01	400.2	270	https://www.orthodb.org/v10?query=4267at5125	R3H domain
4282at5125	Missing
4303at5125	Missing
4312at5125	Missing
4314at5125	Complete	27712-Mb.00g050400.m01	1288.9	740	https://www.orthodb.org/v10?query=4314at5125	PX domain-containing protein
4336at5125	Complete	27712-Mb.00g020840.m01	1044.5	696	https://www.orthodb.org/v10?query=4336at5125	10TM putative phosphate transporter, cytosolic domain
4363at5125	Complete	27712-Mb.00g009550.m01	1079.0	825	https://www.orthodb.org/v10?query=4363at5125	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
4376at5125	Missing
4381at5125	Missing
4390at5125	Complete	27712-Mb.00g022050.m01	1286.5	768	https://www.orthodb.org/v10?query=4390at5125	Rab-GTPase-TBC domain
4397at5125	Missing
4402at5125	Missing
4426at5125	Missing
4428at5125	Complete	27712-Mb.00g020140.m01	1409.2	834	https://www.orthodb.org/v10?query=4428at5125	kinesin
4452at5125	Missing
4465at5125	Missing
4483at5125	Complete	27712-Mb.00g018300.m01	1412.7	743	https://www.orthodb.org/v10?query=4483at5125	Armadillo-type fold protein
4506at5125	Missing
4515at5125	Missing
4525at5125	Missing
4538at5125	Missing
4541at5125	Complete	27712-Mb.00g043440.m01	276.0	226	https://www.orthodb.org/v10?query=4541at5125	Zn(2)-C6 fungal-type DNA-binding domain
4552at5125	Complete	27712-Mb.00g011580.m01	1276.8	822	https://www.orthodb.org/v10?query=4552at5125	Zinc finger, PHD-type
4563at5125	Missing
4586at5125	Missing
4587at5125	Missing
4601at5125	Missing
4603at5125	Complete	27712-Mb.00g024620.m01	1467.0	752	https://www.orthodb.org/v10?query=4603at5125	WD40-repeat-containing domain
4613at5125	Missing
4629at5125	Missing
4632at5125	Complete	27712-Mb.00g027450.m01	1279.1	818	https://www.orthodb.org/v10?query=4632at5125	P-type ATPase
4643at5125	Missing
4653at5125	Missing
4658at5125	Missing
4661at5125	Missing
4673at5125	Missing
4684at5125	Missing
4705at5125	Missing
4742at5125	Missing
4744at5125	Missing
4753at5125	Missing
4762at5125	Missing
4766at5125	Missing
4771at5125	Missing
4780at5125	Complete	27712-Mb.00g072150.m01	1081.8	603	https://www.orthodb.org/v10?query=4780at5125	Serine/threonine-protein kinase
4782at5125	Missing
4784at5125	Missing
4785at5125	Missing
4792at5125	Missing
4795at5125	Missing
4797at5125	Missing
4815at5125	Complete	27712-Mb.00g061270.m01	1034.0	643	https://www.orthodb.org/v10?query=4815at5125	Helicase-like protein
4816at5125	Missing
4822at5125	Missing
4827at5125	Missing
4828at5125	Complete	27712-Mb.00g047500.m01	1358.1	670	https://www.orthodb.org/v10?query=4828at5125	Coatomer subunit beta'
4829at5125	Complete	27712-Mb.00g013540.m01	1169.9	685	https://www.orthodb.org/v10?query=4829at5125	ribonuclease Z
4832at5125	Missing
4840at5125	Missing
4848at5125	Missing
4862at5125	Missing
4866at5125	Missing
4882at5125	Complete	27712-Mb.00g052860.m01	1500.7	660	https://www.orthodb.org/v10?query=4882at5125	Chitin synthase 3
4887at5125	Complete	27712-Mb.00g041460.m01	1053.4	745	https://www.orthodb.org/v10?query=4887at5125	Chromosome segregation protein
4897at5125	Missing
4903at5125	Missing
4925at5125	Missing
4944at5125	Missing
4945at5125	Missing
4960at5125	Complete	27712-Mb.00g034670.m01	1287.6	589	https://www.orthodb.org/v10?query=4960at5125	DENN domain-containing protein
4978at5125	Missing
5016at5125	Complete	27712-Mb.00g036090.m01	1177.3	599	https://www.orthodb.org/v10?query=5016at5125	Protein SEY1
5033at5125	Missing
5041at5125	Missing
5050at5125	Missing
5058at5125	Missing
5069at5125	Complete	27712-Mb.00g071460.m01	1145.6	839	https://www.orthodb.org/v10?query=5069at5125	proteinrelated to ser/arg-related nuclear matrix protein
