# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
499at5125	Complete	tr|E9F5C6|E9F5C6_METRA	2599.0	1524	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	tr|E9EL53|E9EL53_METRA	2673.6	1488	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	tr|E9EML8|E9EML8_METRA	2744.7	1452	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	tr|E9ESE7|E9ESE7_METRA	2823.6	1410	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	tr|E9F114|E9F114_METRA	2811.4	1555	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	tr|E9ETV5|E9ETV5_METRA	2457.5	1646	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	tr|E9ELZ9|E9ELZ9_METRA	3062.1	1528	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	tr|E9F2I7|E9F2I7_METRA	2525.6	1434	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	tr|E9ETZ7|E9ETZ7_METRA	2782.8	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	tr|E9F2I9|E9F2I9_METRA	2069.2	1253	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	tr|E9EWI2|E9EWI2_METRA	2618.5	1484	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	tr|E9FCI4|E9FCI4_METRA	2324.6	1321	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	tr|E9F7H3|E9F7H3_METRA	2515.0	1232	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
664at5125	Complete	tr|E9FDR8|E9FDR8_METRA	2284.5	1228	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	tr|E9F3Z7|E9F3Z7_METRA	2626.8	1361	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	tr|E9F3T3|E9F3T3_METRA	2862.2	1407	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	tr|E9F961|E9F961_METRA	2159.0	1289	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	tr|E9EXS8|E9EXS8_METRA	2529.1	1819	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	tr|E9EN96|E9EN96_METRA	1980.2	1489	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	tr|E9EKG2|E9EKG2_METRA	2317.0	1245	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	tr|E9ESS3|E9ESS3_METRA	2476.3	1502	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	tr|E9F4I7|E9F4I7_METRA	2214.0	1216	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	tr|E9F6H2|E9F6H2_METRA	858.8	805	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	tr|E9ERZ3|E9ERZ3_METRA	2594.3	1311	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
776at5125	Complete	tr|E9EXP9|E9EXP9_METRA	2630.0	1629	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	tr|E9ETS6|E9ETS6_METRA	2619.7	1318	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	tr|E9EPK0|E9EPK0_METRA	2238.6	1370	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	tr|E9FB27|E9FB27_METRA	2545.6	1552	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	tr|E9EPY2|E9EPY2_METRA	2459.6	1665	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	tr|E9F0J2|E9F0J2_METRA	1940.8	1231	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	tr|E9EPL4|E9EPL4_METRA	1975.0	1192	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	tr|E9F6K5|E9F6K5_METRA	2503.0	1401	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	tr|E9FBU6|E9FBU6_METRA	2651.1	1365	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	tr|E9EQC0|E9EQC0_METRA	2628.6	1284	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	tr|E9ELP4|E9ELP4_METRA	2567.6	1436	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	tr|E9EUX4|E9EUX4_METRA	1869.4	1209	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	tr|E9ERV9|E9ERV9_METRA	2331.7	1268	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	tr|E9EN15|E9EN15_METRA	2397.9	1246	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	tr|E9EVQ7|E9EVQ7_METRA	2192.8	1257	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	tr|E9ETX1|E9ETX1_METRA	2567.1	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	tr|E9EL10|E9EL10_METRA	2366.7	1244	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	tr|E9EL31|E9EL31_METRA	2343.6	1316	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	tr|E9F9G2|E9F9G2_METRA	2532.8	1537	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	tr|E9F8J4|E9F8J4_METRA	1670.4	1249	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	tr|E9EZY4|E9EZY4_METRA	2278.2	1195	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	tr|E9EXG6|E9EXG6_METRA	2275.3	1202	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	tr|E9F535|E9F535_METRA	2566.1	1293	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
1079at5125	Complete	tr|E9EZJ2|E9EZJ2_METRA	2116.2	1124	https://www.orthodb.org/v10?query=1079at5125	Phosphoribosylformylglycinamidine synthase
1083at5125	Complete	tr|E9ENY2|E9ENY2_METRA	2542.8	1307	https://www.orthodb.org/v10?query=1083at5125	thyroid hormone receptor interactor 12
1101at5125	Complete	tr|E9EMJ3|E9EMJ3_METRA	2866.7	1444	https://www.orthodb.org/v10?query=1101at5125	golgi complex component
1103at5125	Complete	tr|E9EKQ5|E9EKQ5_METRA	2493.1	1449	https://www.orthodb.org/v10?query=1103at5125	Ras GTPase activating protein
1128at5125	Complete	tr|E9EZK5|E9EZK5_METRA	1839.7	1188	https://www.orthodb.org/v10?query=1128at5125	Putative glyoxal oxidase
1130at5125	Complete	tr|E9EU90|E9EU90_METRA	2253.3	1205	https://www.orthodb.org/v10?query=1130at5125	DNA polymerase
1147at5125	Complete	tr|E9F1Z0|E9F1Z0_METRA	2203.9	1290	https://www.orthodb.org/v10?query=1147at5125	C7YV14_NECH7
1179at5125	Complete	tr|E9F7Q1|E9F7Q1_METRA	2257.3	1400	https://www.orthodb.org/v10?query=1179at5125	kinesin
1181at5125	Complete	tr|E9F057|E9F057_METRA	2509.8	1243	https://www.orthodb.org/v10?query=1181at5125	Chromo domain-containing protein 1
1182at5125	Complete	tr|E9F8L7|E9F8L7_METRA	1900.6	1458	https://www.orthodb.org/v10?query=1182at5125	WD40/YVTN repeat-like-containing domain superfamily
1187at5125	Complete	tr|E9F510|E9F510_METRA	2518.4	1161	https://www.orthodb.org/v10?query=1187at5125	WD40-repeat-containing domain
1198at5125	Complete	tr|E9EJ72|E9EJ72_METRA	1991.6	1372	https://www.orthodb.org/v10?query=1198at5125	Rho guanyl nucleotide exchange factor
1210at5125	Complete	tr|E9EJ62|E9EJ62_METRA	2053.5	1143	https://www.orthodb.org/v10?query=1210at5125	WD40-repeat-containing domain
1220at5125	Complete	tr|E9EWM4|E9EWM4_METRA	2434.8	1241	https://www.orthodb.org/v10?query=1220at5125	Transcription elongation factor Spt6
1224at5125	Complete	tr|E9F0F3|E9F0F3_METRA	2284.0	1194	https://www.orthodb.org/v10?query=1224at5125	Tricalbin
1225at5125	Complete	tr|E9F9L8|E9F9L8_METRA	2384.9	1294	https://www.orthodb.org/v10?query=1225at5125	Transcription initiation factor TFIID subunit 2
1240at5125	Complete	tr|E9ESZ2|E9ESZ2_METRA	1399.8	1134	https://www.orthodb.org/v10?query=1240at5125	dim2-associated protein 1, variant 1
1255at5125	Complete	tr|E9F0J4|E9F0J4_METRA	2633.8	1364	https://www.orthodb.org/v10?query=1255at5125	transcription factor SipA3
1275at5125	Complete	tr|E9ESG2|E9ESG2_METRA	2311.5	1152	https://www.orthodb.org/v10?query=1275at5125	5-oxoprolinase
1276at5125	Complete	tr|E9EN24|E9EN24_METRA	2316.9	1157	https://www.orthodb.org/v10?query=1276at5125	Lysophospholipase NTE1
1281at5125	Complete	tr|E9EZT7|E9EZT7_METRA	2209.3	1115	https://www.orthodb.org/v10?query=1281at5125	Cation-transporting ATPase
1284at5125	Complete	tr|A0A0B2XJY3|A0A0B2XJY3_METRA	1890.6	1051	https://www.orthodb.org/v10?query=1284at5125	DNA replication factor Dna2
1287at5125	Complete	tr|E9EYS7|E9EYS7_METRA	1531.6	849	https://www.orthodb.org/v10?query=1287at5125	PhoD-like superfamily
1299at5125	Complete	tr|E9F791|E9F791_METRA	2249.7	1235	https://www.orthodb.org/v10?query=1299at5125	related to pre-mRNA 3`-end processing factor CF II
1305at5125	Complete	tr|E9EXZ9|E9EXZ9_METRA	2045.1	1116	https://www.orthodb.org/v10?query=1305at5125	Putative ABC transporter ATP-binding protein/permease
1307at5125	Complete	tr|E9ETK9|E9ETK9_METRA	2233.1	1086	https://www.orthodb.org/v10?query=1307at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1318at5125	Complete	tr|E9EXT9|E9EXT9_METRA	2429.9	1227	https://www.orthodb.org/v10?query=1318at5125	Non-repetitive nucleoporin
1331at5125	Complete	tr|E9ETE8|E9ETE8_METRA	1636.8	1164	https://www.orthodb.org/v10?query=1331at5125	Proteinrelated to glucan 1, 4-alpha-glucosidase
1341at5125	Complete	tr|E9F242|E9F242_METRA	1973.3	1211	https://www.orthodb.org/v10?query=1341at5125	Hypercellular protein HypA
1361at5125	Complete	tr|E9EMF4|E9EMF4_METRA	2287.9	1050	https://www.orthodb.org/v10?query=1361at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1365at5125	Complete	tr|E9EX31|E9EX31_METRA	2280.5	1246	https://www.orthodb.org/v10?query=1365at5125	Tetratricopeptide-like helical
1370at5125	Complete	tr|E9EN50|E9EN50_METRA	1839.5	1149	https://www.orthodb.org/v10?query=1370at5125	TMEM1 family protein
1377at5125	Complete	tr|E9EUF5|E9EUF5_METRA	1475.9	855	https://www.orthodb.org/v10?query=1377at5125	Related to UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase
1393at5125	Complete	tr|E9FBU9|E9FBU9_METRA	2363.9	1221	https://www.orthodb.org/v10?query=1393at5125	P-type ATPase
1400at5125	Complete	tr|E9EUL2|E9EUL2_METRA	2159.1	1419	https://www.orthodb.org/v10?query=1400at5125	Pleckstrin homology domain
1410at5125	Complete	tr|E9F0U0|E9F0U0_METRA	2322.6	1152	https://www.orthodb.org/v10?query=1410at5125	P-type ATPase
1428at5125	Complete	tr|E9F081|E9F081_METRA	2211.0	1165	https://www.orthodb.org/v10?query=1428at5125	Mammalian uncoordinated homology 13, domain 2
1438at5125	Complete	tr|E9ESJ8|E9ESJ8_METRA	1927.8	1121	https://www.orthodb.org/v10?query=1438at5125	Nuclear pore complex subunit Nup133
1440at5125	Complete	tr|E9F4E9|E9F4E9_METRA	2008.7	1100	https://www.orthodb.org/v10?query=1440at5125	nonribosomal peptide synthetase 10
1447at5125	Complete	tr|E9EW91|E9EW91_METRA	2179.4	1089	https://www.orthodb.org/v10?query=1447at5125	MAP kinase kinase kinase
1452at5125	Complete	tr|E9EYF0|E9EYF0_METRA	2366.3	1308	https://www.orthodb.org/v10?query=1452at5125	DNA topoisomerase 2
1462at5125	Complete	tr|E9EUL4|E9EUL4_METRA	2240.3	1138	https://www.orthodb.org/v10?query=1462at5125	DNA polymerase
1473at5125	Complete	tr|E9ERI9|E9ERI9_METRA	1515.0	1118	https://www.orthodb.org/v10?query=1473at5125	Ras guanine nucleotide exchange factor domain superfamily
1484at5125	Complete	tr|E9F6L4|E9F6L4_METRA	2682.7	1464	https://www.orthodb.org/v10?query=1484at5125	Helicase SWR1
1485at5125	Complete	tr|E9F7D8|E9F7D8_METRA	1964.3	1261	https://www.orthodb.org/v10?query=1485at5125	Zinc finger, RING/FYVE/PHD-type
1502at5125	Complete	tr|E9ELV0|E9ELV0_METRA	1995.4	1095	https://www.orthodb.org/v10?query=1502at5125	VPS9 domain protein
1508at5125	Complete	tr|E9F9L7|E9F9L7_METRA	1927.6	1008	https://www.orthodb.org/v10?query=1508at5125	Histone deacetylase interacting
1510at5125	Complete	tr|E9EU88|E9EU88_METRA	2324.6	1204	https://www.orthodb.org/v10?query=1510at5125	Pre-mRNA-splicing factor
1511at5125	Complete	tr|E9EP15|E9EP15_METRA	1837.8	1241	https://www.orthodb.org/v10?query=1511at5125	Mediator of RNA polymerase II transcription subunit 13
1515at5125	Complete	tr|E9EWP5|E9EWP5_METRA	1794.3	1090	https://www.orthodb.org/v10?query=1515at5125	UDP-glucose
1528at5125	Complete	tr|E9F0L9|E9F0L9_METRA	2270.3	1218	https://www.orthodb.org/v10?query=1528at5125	Armadillo-type fold protein
1531at5125	Complete	tr|E9ER42|E9ER42_METRA	2104.8	1120	https://www.orthodb.org/v10?query=1531at5125	cytosolic regulator Pianissimo
1565at5125	Complete	tr|E9EKI9|E9EKI9_METRA	1982.6	950	https://www.orthodb.org/v10?query=1565at5125	Chitin synthase 4
1566at5125	Complete	tr|E9EWX4|E9EWX4_METRA	1998.0	1080	https://www.orthodb.org/v10?query=1566at5125	Nucleoporin Pom152
1580at5125	Complete	tr|A0A0B2XEP2|A0A0B2XEP2_METRA	2062.2	1086	https://www.orthodb.org/v10?query=1580at5125	DEAD/DEAH box helicase
1597at5125	Complete	tr|E9EVS7|E9EVS7_METRA	2018.1	1079	https://www.orthodb.org/v10?query=1597at5125	P-type ATPase
1605at5125	Complete	tr|E9F7J5|E9F7J5_METRA	2423.6	1312	https://www.orthodb.org/v10?query=1605at5125	related to DNA/RNA helicase (DEAD/H box family II)
1612at5125	Complete	tr|E9F2L4|E9F2L4_METRA	2349.2	1237	https://www.orthodb.org/v10?query=1612at5125	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
1613at5125	Complete	tr|E9EUQ9|E9EUQ9_METRA	1635.5	988	https://www.orthodb.org/v10?query=1613at5125	L-aminoadipate-semialdehyde dehydrogenase
1619at5125	Complete	tr|E9EWE4|E9EWE4_METRA	2102.4	1038	https://www.orthodb.org/v10?query=1619at5125	Splicing factor 3B subunit 1
1620at5125	Complete	tr|E9EPZ1|E9EPZ1_METRA	2052.1	993	https://www.orthodb.org/v10?query=1620at5125	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
1630at5125	Complete	tr|E9F1D0|E9F1D0_METRA	2249.4	1325	https://www.orthodb.org/v10?query=1630at5125	Rho guanyl nucleotide exchange factor
1635at5125	Complete	tr|E9EWP4|E9EWP4_METRA	2189.8	1041	https://www.orthodb.org/v10?query=1635at5125	Coatomer subunit alpha
1644at5125	Complete	tr|E9F0X5|E9F0X5_METRA	2368.2	1142	https://www.orthodb.org/v10?query=1644at5125	Probable component of SWI/SNF global transcription activator complex
1676at5125	Complete	tr|E9EMK9|E9EMK9_METRA	1540.5	1063	https://www.orthodb.org/v10?query=1676at5125	thermotolerance protein
1679at5125	Complete	tr|E9F082|E9F082_METRA	2381.7	1071	https://www.orthodb.org/v10?query=1679at5125	two-component osmosensing histidine kinase (Bos1)
1721at5125	Complete	tr|E9EL51|E9EL51_METRA	573.8	437	https://www.orthodb.org/v10?query=1721at5125	Zinc finger protein
1729at5125	Complete	tr|E9ENZ2|E9ENZ2_METRA	2178.0	1103	https://www.orthodb.org/v10?query=1729at5125	patched sphingolipid transporter
1752at5125	Complete	tr|E9EXQ5|E9EXQ5_METRA	2015.1	1115	https://www.orthodb.org/v10?query=1752at5125	DNA-directed RNA polymerase
1758at5125	Complete	tr|E9EQH8|E9EQH8_METRA	2068.3	1096	https://www.orthodb.org/v10?query=1758at5125	K Homology domain, type 1
1767at5125	Complete	tr|E9EWG7|E9EWG7_METRA	2095.8	1021	https://www.orthodb.org/v10?query=1767at5125	Pyruvate carboxylase
1768at5125	Complete	tr|E9EUU7|E9EUU7_METRA	463.3	449	https://www.orthodb.org/v10?query=1768at5125	Mitochondrial inner-membrane-bound regulator domain-containing protein
1771at5125	Complete	tr|E9EL14|E9EL14_METRA	2066.8	1039	https://www.orthodb.org/v10?query=1771at5125	P-type ATPase
1773at5125	Complete	tr|E9EV60|E9EV60_METRA	1463.3	1218	https://www.orthodb.org/v10?query=1773at5125	Dbl homology (DH) domain
1774at5125	Complete	tr|E9EL13|E9EL13_METRA	1527.9	1341	https://www.orthodb.org/v10?query=1774at5125	COPII coat assembly protein sec16
1779at5125	Complete	tr|E9F370|E9F370_METRA	1834.2	976	https://www.orthodb.org/v10?query=1779at5125	Sterol 3-beta-glucosyltransferase
1801at5125	Complete	tr|E9ETP7|E9ETP7_METRA	2102.1	1136	https://www.orthodb.org/v10?query=1801at5125	Peroxisomal biogenesis factor 6
1804at5125	Complete	tr|E9F4Y5|E9F4Y5_METRA	1970.3	985	https://www.orthodb.org/v10?query=1804at5125	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
1824at5125	Complete	tr|E9F058|E9F058_METRA	1765.4	979	https://www.orthodb.org/v10?query=1824at5125	Peroxisome biogenesis factor 1
1827at5125	Complete	tr|E9ET21|E9ET21_METRA	1846.7	939	https://www.orthodb.org/v10?query=1827at5125	Cell division control protein 15, cdc15
1828at5125	Complete	tr|A0A0B2X8K1|A0A0B2X8K1_METRA	2066.7	1073	https://www.orthodb.org/v10?query=1828at5125	Cation-transporting ATPase
1830at5125	Complete	tr|E9ERZ4|E9ERZ4_METRA	1676.0	784	https://www.orthodb.org/v10?query=1830at5125	class 2 chitin synthase
1842at5125	Complete	tr|E9F3N2|E9F3N2_METRA	1669.5	996	https://www.orthodb.org/v10?query=1842at5125	Zinc finger, RING-type
1848at5125	Complete	tr|E9F340|E9F340_METRA	2070.7	1005	https://www.orthodb.org/v10?query=1848at5125	Condensin complex subunit 1
1849at5125	Complete	tr|E9F937|E9F937_METRA	2155.0	1067	https://www.orthodb.org/v10?query=1849at5125	ATP-dependent RNA helicase Ski2, C-terminal
1867at5125	Complete	tr|E9F0R5|E9F0R5_METRA	2227.7	1118	https://www.orthodb.org/v10?query=1867at5125	ABC transporter type 1, transmembrane domain
1890at5125	Complete	tr|E9F572|E9F572_METRA	1779.8	891	https://www.orthodb.org/v10?query=1890at5125	Winged helix-like DNA-binding domain superfamily
1903at5125	Complete	tr|E9EQV0|E9EQV0_METRA	1563.3	991	https://www.orthodb.org/v10?query=1903at5125	glutathione transferase omega-1
1907at5125	Complete	tr|E9F4M2|E9F4M2_METRA	1851.2	938	https://www.orthodb.org/v10?query=1907at5125	Carbamoyl-phosphate synthase arginine-specific large chain
1938at5125	Complete	tr|E9EVW6|E9EVW6_METRA	1629.8	1001	https://www.orthodb.org/v10?query=1938at5125	ATP-dependent DNA helicase
1950at5125	Complete	tr|E9EWV7|E9EWV7_METRA	2070.5	1095	https://www.orthodb.org/v10?query=1950at5125	Armadillo-type fold protein
1954at5125	Complete	tr|E9F157|E9F157_METRA	1987.3	1200	https://www.orthodb.org/v10?query=1954at5125	ATPase, AAA-type, conserved site
